ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
SDMM,small_airport,Lago Verde Airport,3522,SA,BR,BR-RR,Pacaraima,SDMM,,,"-60.786111, 4.557778"
SDMN,heliport,Meira Fernandes Heliport,2434,SA,BR,BR-SP,CapÃ£o Bonito,SDMN,,,"-48.426109313964844, -23.916667938232422"
SDMO,small_airport,Monte Alto Airport,2461,SA,BR,BR-SP,Monte Alto,SDMO,,,"-48.523607254, -21.2589812941"
SDMP,heliport,Erik Heliport,3707,SA,BR,BR-SP,MairiporÃ£,SIKC,,SP0514,"-46.596746, -23.299177"
SDMQ,small_airport,Fazenda Quebracho Brasil Airport,299,SA,BR,BR-MS,Porto Murtinho,SDMQ,,SDMQ,"-57.8991666667, -21.8480555556"
SDMR,small_airport,Marambaia Airport,16,SA,BR,BR-RJ,Rio De Janeiro,SDMR,,,"-43.879722595214844, -23.066389083862305"
SDMS,heliport,Marechiaro Heliport,190,SA,BR,BR-RJ,Angra Dos Reis,SDMS,,,"-44.280555725097656, -23.01555633544922"
SDMT,heliport,Banco Bradesco Av. Paulista Heliport,2896,SA,BR,BR-SP,SÃ£o Paulo,SDMT,,,"-46.654998779296875, -23.56222152709961"
SDMU,heliport,Multiplan Heliport,351,SA,BR,BR-RJ,Rio De Janeiro,SDMU,,,"-43.17555618286133, -22.90944480895996"
SDMV,small_airport,Fazenda Morro Vermelho Airport,1736,SA,BR,BR-SP,JaÃº,SDMV,,SDMV,"-48.60449981689453, -22.27720069885254"
SDMW,small_airport,Fazenda KarajÃ¡ Airport,833,SA,BR,BR-GO,Nova CrixÃ¡s,SDMW,,,"-50.6808333333, -14.1125"
SDMX,small_airport,Fazenda Fontana Airport,2267,SA,BR,BR-MT,Campo Verde,SDMX,,SDMX,"-55.379166666699994, -15.5"
SDMY,small_airport,Fazenda Cambuhy Airport,2008,SA,BR,BR-SP,MatÃ£o,SDMY,,SDMY,"-48.47909927368164, -21.63290023803711"
SDMZ,heliport,Mercedes Benz do Brasil S/A Heliport,2412,SA,BR,BR-SP,SÃ£o Bernardo Do Campo,SDMZ,,,"-46.579444885253906, -23.663333892822266"
SDNA,small_airport,Fazenda Vale Verde Airport,2336,SA,BR,BR-MG,Comendador Gomes,SDNA,,SDNA,"-48.994722, -19.671944"
SDNB,heliport,Nobara - GuarujÃ¡ Heliport,10,SA,BR,BR-SP,GuarujÃ¡,SDNB,,,"-46.298057556152344, -23.99944305419922"
SDNC,closed,Panco V Heliport,1945,SA,BR,BR-SP,TaubatÃ©,,,,"-45.58810043334961, -23.034400939941406"
SDND,small_airport,Fazenda Nova Damasco Airport,1411,SA,BR,BR-SP,Narandiba,SDND,,,"-51.530277252197266, -22.482778549194336"
SDNE,small_airport,Fazenda SÃ£o Joaquim Airport,1585,SA,BR,BR-SP,MarabÃ¡ Paulista,SDNE,,,"-51.973609924316406, -22.199443817138672"
SDNF,heliport,Center Shopping Heliport,2881,SA,BR,BR-MG,UberlÃ¢ndia,SDNF,,,"-48.258331298828125, -18.903888702392578"
SDNG,small_airport,Fazenda SÃ£o Gabriel Airport,1197,SA,BR,BR-MT,Nova MaringÃ¡,SDNG,,,"-56.95277786254883, -13.100000381469727"
SDNH,small_airport,Novo Horizonte Airport,1526,SA,BR,BR-SP,Novo Horizonte,SDNH,0,,"-49.23440170288086, -21.497800827026367"
SDNI,small_airport,Nascimento I Airport,3090,SA,BR,BR-SP,Vargem Grande Paulista,SDNI,,,"-46.983612060546875, -23.619722366333008"
SDNJ,small_airport,Nascimento II Airport,2604,SA,BR,BR-SP,CapÃ£o Bonito,SDNJ,,,"-48.22472381591797, -24.074722290039062"
SDNK,small_airport,Fazenda VitÃ³ria Airport,2513,SA,BR,BR-MT,Primavera Do Leste,SDNK,,,"-54.05083465576172, -14.96500015258789"
SDNL,small_airport,Fazenda SÃ£o Francisco do ItaquerÃª Airport,1877,SA,BR,BR-SP,Nova Europa,,,,"-48.582466, -21.763774"
SDNM,heliport,Fazenda Marambaia Heliport,2395,SA,BR,BR-RJ,PetrÃ³polis,SDNM,,,"-43.128334045410156, -22.447500228881836"
SDNN,heliport,Birmann 21 Heliport,2520,SA,BR,BR-SP,SÃ£o Paulo,SDNN,,,"-46.70083236694336, -23.565832138061523"
SDNO,small_airport,SÃ£o Manuel Airport,2395,SA,BR,BR-SP,SÃ£o Manuel,SDNO,,SDNO,"-48.57659912109375, -22.69580078125"
SDNP,heliport,CondomÃ­nio Conde Matarazzo Heliport,2644,SA,BR,BR-SP,SÃ£o Paulo,SDNP,,SP0390,"-46.6374, -23.547432"
SDNQ,small_airport,Fazenda Ãgua Limpa,640,SA,BR,BR-AC,Rio Branco,SDNQ,,SDNQ,"-67.486667, -9.9703"
SDNR,heliport,Banco Santander Heliport,2515,SA,BR,BR-SP,SÃ£o Paulo,SDNR,,,"-46.7136116027832, -23.651111602783203"
SDNS,heliport,Samambaia Heliport,3167,SA,BR,BR-RJ,PetrÃ³polis,SDNS,,,"-43.13055419921875, -22.462499618530273"
SDNT,small_airport,Fazenda Terra Prometida Airport,889,SA,BR,BR-TO,Porto Nacional,SDNT,,TO0014,"-48.256667, -10.414444"
SDNU,heliport,Ministro Nelson Hungria Heliport,222,SA,BR,BR-RJ,Rio De Janeiro,SDNU,,,"-43.173057556152344, -22.906389236450195"
SDNV,small_airport,Aldeia Nacepoti Airport,1001,SA,BR,BR-PA,Altamira,SDNV,,,"-54.011944, -9.503889"
SDNW,small_airport,Aldeia Piaracu Airport,1148,SA,BR,BR-MT,SÃ£o JosÃ© Do Xingu,SDNW,,,"-53.071667, -10.788333"
SDNX,heliport,SEC Heliport,177,SA,BR,BR-RJ,Angra dos Reis,SSEI,,RJ0348,"-44.21046, -23.04298"
SDNY,small_airport,Aeroclube Airport,164,SA,BR,BR-RJ,Nova IguaÃ§u,SDNY,QNV,SDNY,"-43.46030044555664, -22.74530029296875"
SDNZ,small_airport,Fazenda Alto do Piriqui Airport,1640,SA,BR,BR-MS,Sonora,SDNZ,,,"-54.768890380859375, -17.844999313354492"
SDOA,small_airport,Lagoa da Floresta Airport,591,SA,BR,BR-MA,Barra Do Corda,SDOA,,SDOA,"-45.4886111111, -5.488611111110001"
SDOB,small_airport,"Fazenda SÃ£o JosÃ© ""OB"" Airport",2585,SA,BR,BR-SP,Tapiratiba,SDOB,,SDOB,"-46.75429916381836, -21.425199508666992"
SDOC,heliport,Hospital do CoraÃ§Ã£o Heliport,2825,SA,BR,BR-SP,SÃ£o Paulo,SDOC,,,"-46.6430549621582, -23.573055267333984"
SDOD,small_airport,Fazenda Vida Airport,820,SA,BR,BR-MA,Barra Do Corda,SDOD,,SDOD,"-45.5419444444, -5.84"
SDOE,small_airport,Fazenda SibÃ©ria Airport,741,SA,BR,BR-MA,GrajaÃº,SDOE,,SDOE,"-45.7913888889, -5.72222222222"
SDOF,heliport,Enseadinha Heliport,16,SA,BR,BR-PE,Ipojuca,SDKS,,PE0023,"-35.007221, -8.549722"
SDOG,heliport,PenÃ­nsula Heliport,236,SA,BR,BR-SP,GuarujÃ¡,SDOG,,,"-46.20305633544922, -23.996944427490234"
SDOH,heliport,Cimed Heliport,2917,SA,BR,BR-MG,Pouso Alegre,SDOH,,,"-45.94138717651367, -22.265832901000977"
SDOI,small_airport,Centro Nacional de PÃ¡ra-quedismo Airport,2051,SA,BR,BR-SP,Boituva,SDOI,,,"-47.69194412231445, -23.29805564880371"
SDOJ,heliport,Basalto Base 5 Heliport,1979,SA,BR,BR-SP,Campinas,SDOJ,,,"-47.134075, -22.898253"
SDOK,heliport,Casas Bahia Heliport,2517,SA,BR,BR-SP,JundiaÃ­,SDOK,,,"-46.864723205566406, -23.237499237060547"
SDOL,small_airport,Agropesp Airport,1001,SA,BR,BR-MT,TapurÃ¡,SDOL,,,"-56.406944, -12.441389"
SDOM,heliport,Hospital Montreal Heliport,2520,SA,BR,BR-SP,Osasco,SDOM,,SDOM,"-46.7768, -23.5366"
SDON,heliport,Ãnix Heliport,2634,SA,BR,BR-SP,SÃ£o Paulo,SDON,,,"-46.7216682434082, -23.551666259765625"
SDOO,heliport,Ãrion Helipad,2536,SA,BR,BR-GO,GoiÃ¢nia,SDOO,,GO0155,"-49.269776, -16.696854"
SDOP,heliport,ESM/Sigma Pharma 2 Heliport,2127,SA,BR,BR-SP,HortolÃ¢ndia,SDOP,,,"-47.189998626708984, -22.89555549621582"
SDOQ,small_airport,Fazenda Campo Claro Airstrip,1165,SA,BR,BR-MT,RibeirÃ£o Cascalheira,SDOQ,,,"-51.739294, -12.674353"
SDOR,small_airport,Fazenda Mosquito Airport,2415,SA,BR,BR-SP,OrlÃ¢ndia,SDOR,,,"-47.88972091674805, -20.747222900390625"
SDOS,closed,Issac Heliport,39,SA,BR,BR-SP,GuarujÃ¡,SDOS,,,"-46.167198181152344, -23.909400939941406"
SDOT,heliport,Attilio Tinelli Heliport,2559,SA,BR,BR-SP,SÃ£o Paulo,SDOT,,,"-46.69388961791992, -23.59861183166504"
SDOU,small_airport,Ourinhos Airport,1532,SA,BR,BR-SP,Ourinhos,SDOU,OUS,SDOU,"-49.913299560546875, -22.96649932861328"
SDOV,small_airport,MozarlÃ¢ndia Airport,1076,SA,BR,BR-GO,MozarlÃ¢ndia,SDOV,,SDOV,"-50.5640983581543, -14.770400047302246"
SDOW,small_airport,OurilÃ¢ndia do Norte Airport,901,SA,BR,BR-PA,OurilÃ¢ndia do Norte,SDOW,OIA,SDOW,"-51.0499000549, -6.763100147250001"
SDOX,small_airport,Fazenda PixoxÃ³ Airport,2133,SA,BR,BR-SP,SÃ£o Carlos,,,,"-47.884445, -21.781111"
SDOY,heliport,Ambev Heliport,1854,SA,BR,BR-SP,JacareÃ­,SDOY,,,"-45.99861145019531, -23.21388816833496"
SDOZ,small_airport,Aldeia Pontal Airport,869,SA,BR,BR-MT,ApiacÃ¡s,SDOZ,,,"-58.284444, -8.100833"
SDPA,small_airport,Fazenda Portobello Airport,20,SA,BR,BR-RJ,Mangaratiba,SDPA,,,"-44.08000183105469, -22.927499771118164"
