ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
CAT6,closed,Campbell River (Campbell River & District General Hospital) Heliport,228,NA,CA,CA-BC,Campbell River,,,,"-125.242605, 50.008783"
CAT7,seaplane_base,Lasqueti Island/False Bay Seaplane Base,,NA,CA,CA-BC,,CAT7,,CAT7,"-124.3499984741211, 49.5"
CAU3,small_airport,Oliver Airport,1015,NA,CA,CA-BC,Oliver,CAU3,,CAU3,"-119.5510025024414, 49.173301696777344"
CAU4,small_airport,Vanderhoof Airport,2225,NA,CA,CA-BC,Vanderhoof,CAU4,,CAU4,"-124.01200103759766, 54.04610061645508"
CAU6,seaplane_base,Gold River Seaplane Base,0,NA,CA,CA-BC,Gold River,CAU6,,CAU6,"-126.116203, 49.679217"
CAU8,seaplane_base,Rivers Inlet Seaplane Base,0,NA,CA,CA-BC,Rivers Inlet,CAU8,YRN,CAU8,"-127.264044, 51.683985"
CAU9,seaplane_base,Fort Grahame Seaplane Base,2205,NA,CA,CA-BC,,CAU9,,CAU9,"-124.472999573, 56.527500152600005"
CAV2,closed,Hope (Fraser Canyon Hospital) Heliport,114,NA,CA,CA-BC,Hope,CAV2,,CAV2,"-121.423408985, 49.3769123072"
CAV3,small_airport,One Hundred Mile House Airport,3055,NA,CA,CA-BC,One Hundred Mile House,CAV3,,CAV3,"-121.30699920654297, 51.64250183105469"
CAV4,small_airport,Mcbride Airport,2350,NA,CA,CA-BC,Mcbride,CAV4,,CAV4,"-120.1709976196289, 53.314998626708984"
CAV5,seaplane_base,Sullivan Bay Seaplane Base,0,NA,CA,CA-BC,Sullivan Bay,CAV5,YTG,CAV5,"-126.831069, 50.885359"
CAV6,small_airport,Beausejour/Av-Ranch Airpark,800,NA,CA,CA-MB,,CAV6,,CAV6,"-96.585833, 50.041111"
CAV7,seaplane_base,Mansons Landing Seaplane Base,,NA,CA,CA-BC,,CAV7,YMU,CAV7,"-124.983001709, 50.0666999817"
CAV8,seaplane_base,Shawnigan Lake Seaplane Base,380,NA,CA,CA-BC,,CAV8,,CAV8,"-123.63300323486328, 48.63330078125"
CAV9,small_airport,Oak Hammock Air Park,755,NA,CA,CA-MB,Oak Hammock,CAV9,,CAV9,"-97.0614013671875, 50.13779830932617"
CAW3,small_airport,Scum Lake Airport,3950,NA,CA,CA-BC,Scum Lake,CAW3,,CAW3,"-123.58300018310547, 51.79999923706055"
CAW4,heliport,Whistler (Hospital) Heliport,2182,NA,CA,CA-BC,Whistler,CAW4,,CAW4,"-122.95467943, 50.1202526317"
CAW5,seaplane_base,Port Hardy Seaplane Base,,NA,CA,CA-BC,,CAW5,,CAW5,"-127.48300170898438, 50.71670150756836"
CAW6,seaplane_base,Fort Ware Seaplane Base,2480,NA,CA,CA-BC,,CAW6,,CAW6,"-125.6442, 57.4236"
CAW7,closed,Mayne Island Seaplane Base,,NA,CA,CA-BC,Miners Bay,CAW7,YAV,CAW7,"-123.300003052, 48.8666992188"
CAW8,seaplane_base,Bella Bella/Shearwater Seaplane Base,0,NA,CA,CA-BC,Bella Bella,CAW8,YSX,CAW8,"-128.08299, 52.150002"
CAW9,seaplane_base,Whaletown Seaplane Base,0,NA,CA,CA-BC,,CAW9,,CAW9,"-125.051001, 50.108504"
CAX2,small_airport,Axe Lake,1758,NA,CA,CA-SK,,CAX2,,,"-109.84750366210938, 57.2691650390625"
CAX3,closed,Sechelt/Porpoise Bay Water Aerodrome,0,NA,CA,CA-BC,Sechelt,CAX3,,CAX3,"-123.7577, 49.483"
CAX5,small_airport,Likely Airport,3225,NA,CA,CA-BC,Likely,CAX5,,CAX5,"-121.5, 52.61669921875"
CAX6,seaplane_base,Ganges Seaplane Base,0,NA,CA,CA-BC,Salt Spring Island,CAX6,YGG,CAX6,"-123.4969, 48.8545"
CAX7,seaplane_base,Minstrel Island Seaplane Base,,NA,CA,CA-BC,,CAX7,,CAX7,"-126.31700134277344, 50.61669921875"
CAX8,seaplane_base,Smithers/Tyhee Lake Seaplane Base,1640,NA,CA,CA-BC,Smithers,CAX8,,CAX8,"-127.050005, 54.716702"
CAY2,small_airport,Gang Ranch Airport,2150,NA,CA,CA-BC,Gang Ranch,CAY2,,CAY2,"-122.3270034790039, 51.551700592041016"
CAY4,seaplane_base,Hartley Bay Seaplane Base,0,NA,CA,CA-BC,Hartley Bay,CAY4,YTB,CAY4,"-129.25, 53.416698"
CAY5,small_airport,Ayr/Sargeant Private Airfield,970,NA,CA,CA-ON,,CAY5,,,"-80.49916666670002, 43.3058333333"
CAY7,seaplane_base,Mission Seaplane Base,10,NA,CA,CA-BC,,CAY7,,CAY7,"-122.30000305175781, 49.13330078125"
CAY9,seaplane_base,Winfield (Wood Lake) Seaplane Base,1283,NA,CA,CA-BC,,CAY9,,CAY9,"-119.4000015258789, 50.04999923706055"
CAZ3,seaplane_base,Takla Landing Seaplane Base,2260,NA,CA,CA-BC,Takla Landing,CAZ3,,CAZ3,"-125.987, 55.484"
CAZ4,heliport,Quesnel (G.R. Baker Memorial Hospital) Heliport,1600,NA,CA,CA-BC,Quesnel,CAZ4,,CAZ4,"-122.500758469, 52.9826679166"
CAZ5,small_airport,Cache Creek-Ashcroft Regional Airport,2034,NA,CA,CA-BC,Cache Creek,CAZ5,YZA,CAZ5,"-121.321314, 50.775258"
CAZ6,seaplane_base,Fort St. James/Stuart River Seaplane Base,2238,NA,CA,CA-BC,Fort St. James,CAZ6,,CAZ6,"-124.271, 54.419"
CBA3,seaplane_base,Kincolith Seaplane Base,,NA,CA,CA-BC,,CBA3,,CBA3,"-129.9499969482422, 55"
CBA6,seaplane_base,Bala/Muskoka Float Flying Club Seaplane Base,739,NA,CA,CA-ON,,CBA6,,,"-79.555333, 45.0355"
CBA8,small_airport,Beaverley Airport,2420,NA,CA,CA-BC,Beaverley,CBA8,,CBA8,"-122.90799713134766, 53.85559844970703"
CBA9,small_airport,Ospika Airport,2300,NA,CA,CA-BC,Ospika,CBA9,,CBA9,"-124.052001953125, 56.275001525878906"
CBB2,closed,Campbell River (West Coast) Heliport,7,NA,CA,CA-BC,Campbell River,,,,"-125.252996, 50.046398"
CBB3,seaplane_base,Lake Muskoka/Boyd Bay Seaplane Base,742,NA,CA,CA-ON,Lake Muskoka,CBB3,,CBB3,"-79.409002, 45.0505"
CBB4,heliport,Beddis Beach Helipad,717,NA,CA,CA-BC,Strait of Georgia,CBB4,,CBB4,"-123.4236, 48.79997"
CBB5,heliport,Port Alice (Hospital) Heliport,50,NA,CA,CA-BC,Port Alice,CBB5,,CBB5,"-127.488433421, 50.4257417034"
CBB7,small_airport,Tipella Airport,55,NA,CA,CA-BC,Tipella,CBB7,,CBB7,"-122.16300201416016, 49.743099212646484"
CBB9,small_airport,Osoyoos Airport,1100,NA,CA,CA-BC,Osoyoos,CBB9,,CBB9,"-119.488998413, 49.0372009277"
CBBC,small_airport,Bella Bella (Campbell Island) Airport,141,NA,CA,CA-BC,Bella Bella,CBBC,ZEL,CBBC,"-128.156994, 52.185001"
CBC2,small_airport,Ford Bay Airport,673,NA,CA,CA-NT,Ford Bay,CBC2,,CBC2,"-124.71499633789062, 66.0374984741211"
CBC3,seaplane_base,Alert Bay Seaplane Base,,NA,CA,CA-BC,,CBC3,,CBC3,"-126.93299865722656, 50.58330154418945"
CBC4,heliport,Kamloops (Royal Inland Hospital) Heliport,1349,NA,CA,CA-BC,Kamloops,CBC4,,CBC4,"-120.333158076, 50.669028798"
CBC5,closed,Victoria (BC Hydro) Heliport,40,NA,CA,CA-BC,Victoria,,,,"-123.390292, 48.490004"
CBC6,heliport,Calgary / Blue-Con Heliport,3440,NA,CA,CA-AB,Calgary,CBC6,,CBC6,"-113.89388904, 50.9969638393"
CBC7,heliport,Harbour (Public) Heliport,2,NA,CA,CA-BC,Vancouver,CBC7,,CBC7,"-123.106112257, 49.2868921105"
CBC8,heliport,Tofino (Hospital) Heliport,50,NA,CA,CA-BC,Tofino,CBC8,,CBC8,"-125.90899658203125, 49.151100158691406"
CBC9,heliport,Burgeo (Calder Health Care Corp) Heliport,100,NA,CA,CA-NL,Burgeo,CBC9,,CBC9,"-57.62399911879999, 47.613179191899995"
CBD2,heliport,Delta (North) Heliport,10,NA,CA,CA-BC,Vancouver,CBD2,,CBD2,"-123.047267944, 49.1199607211"
CBD3,closed,Dawson Creek Seaplane Base,2145,NA,CA,CA-BC,,CBD3,,CBD3,"-120.182998657, 55.7449989319"
CBD5,closed,Takla Narrows Airport,2380,NA,CA,CA-BC,Takla Narrows,CBD5,,CBD5,"-125.706124306, 55.1635488669"
CBD6,small_airport,Nahanni Butte Airport,600,NA,CA,CA-NT,Nahanni Butte,CBD6,,CBD6,"-123.38899993896484, 61.029701232910156"
CBD9,heliport,White Saddle Ranch Heliport,2925,NA,CA,CA-BC,White Saddle Ranch,CBD9,,CBD9,"-124.738887, 51.741853"
CBE2,small_airport,Elko Airport,2850,NA,CA,CA-BC,Elko,CBE2,,CBE2,"-115.1500015258789, 49.28329849243164"
CBE3,heliport,Beamsville/Panterra Heliport,300,NA,CA,CA-ON,Beamsville,CBE3,,CBE3,"-79.47424471379999, 43.186552790200004"
CBE7,seaplane_base,Alliford Bay Seaplane Base,,NA,CA,CA-BC,,CBE7,,CBE7,"-131.99099731445312, 53.21500015258789"
CBE8,seaplane_base,Moose Lake (Lodge) Seaplane Base,,NA,CA,CA-BC,,CBE8,,CBE8,"-125.4010009765625, 53.075801849365234"
CBE9,heliport,Whistler (Municipal) Heliport,2116,NA,CA,CA-BC,Whistler,CBE9,,CBE9,"-122.904754132, 50.168377378100004"
CBF2,small_airport,Belwood (Baird Field),1410,NA,CA,CA-ON,,CBF2,,,"-80.3119444444, 43.808333333"
CBF4,heliport,Mission (Public Safety) Heliport,85,NA,CA,CA-BC,Mission,CBF4,,CBF4,"-122.343615219, 49.132753634"
CBF5,heliport,Mayne Island (Medical Emergency) Heliport,100,NA,CA,CA-BC,Mayne Island,CBF5,,CBF5,"-123.283567876, 48.846510141699994"
CBF6,heliport,Seal Cove (Public) Heliport,17,NA,CA,CA-BC,Prince Rupert,CBF6,,CBF6,"-130.2779998779297, 54.33000183105469"
CBF7,heliport,Victoria Harbour (Camel Point) Heliport,15,NA,CA,CA-BC,Victoria,CBF7,,CBF7,"-123.38800048828125, 48.41809844970703"
CBF8,seaplane_base,Muncho Lake/Mile 462 Seaplane Base,2681,NA,CA,CA-BC,,CBF8,,CBF8,"-125.77400207519531, 59.0099983215332"
CBF9,small_airport,Mabel Lake Airport,1410,NA,CA,CA-BC,Mabel Lake,CBF9,,CBF9,"-118.73100280761719, 50.6088981628418"
CBG2,small_airport,Green Lake Airport,3550,NA,CA,CA-BC,Green Lake,CBG2,,CBG2,"-121.20999908447266, 51.42940139770508"
CBG5,heliport,Nanaimo (Regional General Hospital) Heliport,292,NA,CA,CA-BC,Nanaimo,CBG5,,CBG5,"-123.971756995, 49.1857493056"
CBG8,heliport,Prince George (Pacific Western Helicopters) Heliport,1940,NA,CA,CA-BC,Prince George,CBG8,,CBG8,"-122.766669989, 53.8775233186"
CBG9,seaplane_base,Courtenay Airpark Seaplane Base,,NA,CA,CA-BC,,CBG9,,CBG9,"-124.981002808, 49.6814002991"
CBH2,small_airport,Helmet Airport,1930,NA,CA,CA-BC,Helmet,CBH2,,CBH2,"-120.7979965209961, 59.42580032348633"
CBH4,small_airport,Prairie Creek Airport,2950,NA,CA,CA-NT,Prairie Creek,CBH4,,CBH4,"-124.81500244140625, 61.564701080322266"
CBH7,small_airport,Benalto/Hillmans Farm Airport,2995,NA,CA,CA-AB,,CBH7,,CBH7,"-114.256202, 52.228"
CBJ4,small_airport,Echo Valley Airport,3650,NA,CA,CA-BC,Echo Valley,CBJ4,,CBJ4,"-121.99400329589844, 51.24169921875"
CBJ8,seaplane_base,Fraser Lake Seaplane Base,2205,NA,CA,CA-BC,,CBJ8,,CBJ8,"-124.883003235, 54.0666999817"
CBJ9,heliport,San Juan Point (Coast Guard) Heliport,25,NA,CA,CA-BC,San Juan Point,CBJ9,,CBJ9,"-124.458178, 48.531491"
CBK4,heliport,Vancouver (General Hospital) Heliport,235,NA,CA,CA-BC,Vancouver,CBK4,,CBK4,"-123.124410957, 49.261946699"
CBK5,heliport,Port Alberni (West Coast General Hospital) Heliport,272,NA,CA,CA-BC,Port Alberni,CBK5,,CBK5,"-124.783036038, 49.248839168699995"
CBK6,small_airport,Quesnel Lake Airport,2500,NA,CA,CA-BC,Quesnel Lake,CBK6,,CBK6,"-121.04499816894531, 52.51499938964844"
CBK7,small_airport,Mile 422 (Alaska Highway) Airport,2400,NA,CA,CA-BC,Toad River,CBK7,,CBK7,"-125.23999786376953, 58.84939956665039"
CBK8,heliport,Victoria (Royal Jubilee Hospital) Heliport,50,NA,CA,CA-BC,Victoria,CBK8,,CBK8,"-123.325164914, 48.4342939918"
CBK9,heliport,Little Parker Island Heliport,22,NA,CA,CA-BC,Little Parker Island,CBK9,,CBK9,"-123.41799926757812, 48.896400451660156"
CBL2,seaplane_base,Buck Lake Seaplane Base,709,NA,CA,CA-ON,Severn Bridge,CBL2,,CBL2,"-79.413, 44.7717"
CBL3,small_airport,Gordon Field,1625,NA,CA,CA-BC,Fort Nelson,CBL3,,CBL3,"-122.78299713134766, 58.81669998168945"
CBL4,heliport,Bassano (Health Centre) Heliport,2606,NA,CA,CA-AB,Bassano,CBL4,,CBL4,"-112.46099853515625, 50.79029846191406"
CBL6,small_airport,Radium Hot Springs Airport,2650,NA,CA,CA-BC,Radium Hot Springs,CBL6,,CBL6,"-116.0999984741211, 50.63330078125"
CBL7,heliport,Cortes Island Heliport,230,NA,CA,CA-BC,Cortes Island,CBL7,,CBL7,"-124.98200225830078, 50.05860137939453"
CBL8,small_airport,Bala Airport,814,NA,CA,CA-ON,Bala,CBL8,,CBL8,"-79.617801, 45.030605"
CBL9,small_airport,Elkin Creek Guest Ranch Airport,4080,NA,CA,CA-BC,Elkin Creek,CBL9,,CBL9,"-123.80400085449219, 51.51279830932617"
CBM2,small_airport,Blackstock / Martyn,1000,NA,CA,CA-ON,,CBM2,,,"-78.7367, 44.093"
CBM3,small_airport,Bruce Mines / Kerr Field,700,NA,CA,CA-ON,,CBM3,,CBM3,"-83.711111, 46.3383333"
CBM5,closed,Telegraph Creek Airport,1100,NA,CA,CA-BC,Telegraph Creek,CBM5,YTX,CBM5,"-131.117007, 57.916698"
CBM6,small_airport,Midway Airport,1896,NA,CA,CA-BC,Midway,CBM6,,CBM6,"-118.79000091552734, 49.0099983215332"
CBM7,heliport,Banff - Mineral Springs Hospital Helipad,4593,NA,CA,CA-AB,Banff,CBM7,,CBM7,"-115.576081, 51.17964"
CBM9,heliport,Port McNeill (Hospital) Heliport,150,NA,CA,CA-BC,Port Mcneill,CBM9,,CBM9,"-127.066806257, 50.581676562"
CBN2,heliport,Bonnyville Health Care Centre Helipad,1810,NA,CA,CA-AB,Bonnyville,CBN2,,CBN2,"-110.7405, 54.264"
cbn3,heliport,Buffalo Narrows (Fire Centre) Heliport,1411,NA,CA,CA-SK,Buffalo Narrows,CBN3,,CBN3,"-108.404202461, 55.834240702699994"
CBN4,seaplane_base,Masset Seaplane Base,,NA,CA,CA-BC,,CBN4,,CBN4,"-132.14999389648438, 54.016700744628906"
CBN7,small_airport,Beaverton North,800,NA,CA,CA-ON,,,,CBN7,"-79.127269, 44.459454"
CBN9,small_airport,Tsay Keh Airport,2280,NA,CA,CA-BC,Tsay Keh,CBN9,,CBN9,"-124.96499633789062, 56.90610122680664"
CBP2,heliport,Banff (Park Compound Heliport) Heliport,4570,NA,CA,CA-AB,Banff,CBP2,,CBP2,"-115.55799865722656, 51.19169998168945"
CBP3,heliport,Fernie (Elk Valley Hospital) Heliport,3300,NA,CA,CA-BC,Fernie,CBP3,,CBP3,"-115.06700134277344, 49.5"
CBP4,heliport,Sechelt (St. Mary's Hospital) Heliport,179,NA,CA,CA-BC,Sechelt,CBP4,,CBP4,"-123.748554289, 49.476225279"
CBP5,heliport,Lillooet (CC Helicopters 2011) Heliport,700,NA,CA,CA-BC,Lillooet,CBP5,,CBP5,"-121.927245855, 50.685104046"
CBQ2,small_airport,Fort Langley Airport,30,NA,CA,CA-BC,Fort Langley,CBQ2,,CBQ2,"-122.55500030517578, 49.16749954223633"
CBQ7,small_airport,Kemess Creek Airport,4191,NA,CA,CA-BC,Kemess Creek,CBQ7,,CBQ7,"-126.74099731445312, 56.97439956665039"
CBQ8,small_airport,Woodcock Airport,537,NA,CA,CA-BC,Woodcock,CBQ8,,CBQ8,"-128.23300170898438, 55.06669998168945"
CBQ9,seaplane_base,Quennell Lake Seaplane Base,122,NA,CA,CA-BC,Nanaimo,CBQ9,,CBQ9,"-123.831001, 49.077497"
CBR2,small_airport,Kaslo Airport,2354,NA,CA,CA-BC,Kaslo,CBR2,,CBR2,"-116.93499755859375, 49.90359878540039"
CBR4,small_airport,Clinton / Bleibler Ranch,3695,NA,CA,CA-BC,Clinton,CYIN,,CYIN,"-121.685772, 51.266802"
CBR7,heliport,Tofino Lifeboat Station Heliport,10,NA,CA,CA-BC,Tofino,CBR7,,CBR7,"-125.9000015258789, 49.13330078125"
CBR8,heliport,Prince Rupert (Hospital) Heliport,279,NA,CA,CA-BC,Prince Rupert,CBR8,,CBR8,"-130.3300018310547, 54.3046989440918"
CBR9,small_airport,Anchor 9 Ranch Airport,4266,NA,CA,CA-AB,Bottrel,CBR9,,CBR9,"-114.580201, 51.4125"
CBS2,small_airport,Blue Sky Airport,1921,NA,CA,CA-SK,Estevan,CBS2,,CBS2,"-103.0197, 49.2939"
CBS4,small_airport,Mule Creek Airport,2900,NA,CA,CA-BC,Mule Creek,CBS4,,CBS4,"-136.58299255371094, 59.78559875488281"
CBS5,heliport,Port Hardy (Hospital) Heliport,85,NA,CA,CA-BC,Port Hardy,CBS5,,CBS5,"-127.502938807, 50.7206229115"
CBS7,small_airport,Briercrest South Airport,2120,NA,CA,CA-SK,Briercrest South,CBS7,,CBS7,"-105.3010025024414, 50.06639862060547"
CBS8,small_airport,Alberni Valley Regional Airport,250,NA,CA,CA-BC,Port Alberni,CBS8,YPB,CBS8,"-124.931, 49.321899"
CBS9,heliport,Blairmore (Crowsnest Pass Health Centre) Heliport,4292,NA,CA,CA-AB,Blairmore,CBS9,,CBS9,"-114.457001, 49.6161"
CBT3,small_airport,Tsetzi Lake (Pan Phillips) Airport,3550,NA,CA,CA-BC,Tsetzi Lake,CBT3,,CBT3,"-125.0270004272461, 52.971900939941406"
CBT5,heliport,Golden (Golden & District General Hospital) Heliport,2575,NA,CA,CA-BC,Golden,CBT5,,CBT5,"-116.966994, 51.297048"
CBT6,small_airport,Quilchena Airport,2100,NA,CA,CA-BC,Quilchena,CBT6,,CBT6,"-120.507745743, 50.1618895996"
CBT9,heliport,Sproat Lake Tanker Base Heliport,103,NA,CA,CA-BC,Port Alberni,CBT9,,CBT9,"-124.939095676, 49.28981723689999"
CBU2,small_airport,Eddontenajon / Iskut Village Airport,3100,NA,CA,CA-BC,Eddontenajon,CBU2,,CBU2,"-129.983968735, 57.847994155"
CBU4,heliport,Prince Rupert (Hydro) Heliport,98,NA,CA,CA-BC,Prince Rupert,CBU4,,CBU4,"-130.29400634765625, 54.31169891357422"
CBU5,heliport,Terrace (Mills Memorial Hospital) Heliport,250,NA,CA,CA-BC,Terrace,CBU5,,CBU5,"-128.597647548, 54.5108709665"
CBU6,closed,Mission (Memorial Hospital) Heliport,174,NA,CA,CA-BC,Mission,CBU6,,CBU6,"-122.331220061, 49.1362047065"
CBV5,heliport,Belleville (QHC) Heliport,277,NA,CA,CA-ON,,CBV5,,,"-77.3504027374, 44.1672131754"
CBV7,heliport,Valemount (Yellowhead Helicopters) Heliport,2600,NA,CA,CA-BC,Valemount,CBV7,,CBV7,"-119.30000305175781, 52.86669921875"
CBV8,heliport,Comox (St. Joseph's Hospital) Heliport,60,NA,CA,CA-BC,Comox,CBV8,,CBV8,"-124.941185117, 49.6750746106"
CBW2,small_airport,Kitimat Airport,250,NA,CA,CA-BC,Kitimat,CBW2,,CBW2,"-128.58099365234375, 54.16389846801758"
CBW3,small_airport,Fort Grahame Airport,2230,NA,CA,CA-BC,Fort Graham,CBW3,,CBW3,"-124.470291138, 56.52138778769999"
CBW4,small_airport,Bob Quinn Lake Airport,2000,NA,CA,CA-BC,Bob Quinn Lake,CBW4,YBO,CBW4,"-130.25, 56.9667015076"
CBW5,closed,Terrace / BC Hydro Heliport,195,NA,CA,CA-BC,Terrace,CBW5,,CBW5,"-128.628015518, 54.519200882300005"
CBW6,small_airport,Belwood (Wright Field),1490,NA,CA,CA-ON,,CBW6,,CBW6,"-80.4025, 43.793888889"
CBW7,heliport,Victoria (General Hospital) Heliport,55,NA,CA,CA-BC,Victoria,CBW7,,CBW7,"-123.432410359, 48.4679597552"
CBW8,small_airport,Baldwin West Aerodrome,755,NA,CA,CA-ON,Baldwin,CBW8,,CBW8,"-79.3746, 44.2764"
CBW9,heliport,Madrona Bay Heliport,35,NA,CA,CA-BC,Madrona Bay,CBW9,,CBW9,"-123.48600006103516, 48.85580062866211"
CBX5,small_airport,Tungsten (Cantung) Airport,3500,NA,CA,CA-NT,Tungsten,CBX5,TNS,CBX5,"-128.20300292969, 61.956901550293"
CBX7,small_airport,Tumbler Ridge Airport,3075,NA,CA,CA-BC,Tumbler Ridge,CBX7,TUX,CBX7,"-120.93499755859, 55.025001525879"
CBY2,heliport,Edmonton/Bailey Heliport,2392,NA,CA,CA-AB,Edmonton,CBY2,,CBY2,"-113.2363, 53.5078"
CBY5,heliport,Seal Cove (Coast Guard) Heliport,17,NA,CA,CA-BC,Prince Rupert,CBY5,,CBY5,"-130.27699279785156, 54.33169937133789"
CBY6,seaplane_base,Green Lake Seaplane Base,3507,NA,CA,CA-BC,,CBY6,,CBY6,"-121.21399688720703, 51.42190170288086"
CBZ2,heliport,Kemano Heliport,160,NA,CA,CA-BC,Kemano,CBZ2,,CBZ2,"-127.94858, 53.562531"
CBZ7,heliport,Victoria Harbour (Shoal Point) Heliport,10,NA,CA,CA-BC,Victoria,CBZ7,,CBZ7,"-123.387526274, 48.4232077287"
CBZ8,seaplane_base,Rykerts Seaplane Base,,NA,CA,CA-BC,,CBZ8,,CBZ8,"-116.5, 48.983299255371094"
CBZ9,small_airport,Fraser Lake Airport,2690,NA,CA,CA-BC,Fraser Lake,CBZ9,,CBZ9,"-124.76799774169922, 54.013301849365234"
CCA2,seaplane_base,New Germany Seaplane Base,200,NA,CA,CA-NS,,CCA2,,CCA2,"-64.75, 44.54999923706055"
CCA3,small_airport,Cable Head Airpark,94,NA,CA,CA-PE,Cable Head,CCA3,,CCA3,"-62.59280014038086, 46.44329833984375"
CCA6,small_airport,Williams Harbour Airport,70,NA,CA,CA-NL,Williams Harbour,CCA6,YWM,CCA6,"-55.784698486328125, 52.566898345947266"
CCA7,closed,Apple River Airport,135,NA,CA,CA-NS,Apple River,,,,"-64.821404, 45.461899"
CCA9,closed,Grand River Airport,50,NA,CA,CA-PE,Grand River,CCA9,,CCA9,"-63.945334, 46.485526"
CCB3,heliport,Amherst Heliport,99,NA,CA,CA-NS,Amherst,CCB3,,CCB3,"-64.220508635, 45.812118013399996"
CCB5,seaplane_base,Goose (Otter Creek) Seaplane Base,,NA,CA,CA-NL,,CCB5,,CCB5,"-60.416698, 53.349998"
CCB8,heliport,Kilbride (Bot),895,NA,CA,CA-ON,,CCB8,,CCB8,"-79.94885, 43.448236"
CCC2,small_airport,Winterland Airport,156,NA,CA,CA-NL,Winterland,CCC2,,CCC2,"-55.329200744628906, 47.13690185546875"
CCD2,small_airport,Springdale Airport,250,NA,CA,CA-NL,Springdale,CCD2,,CCD2,"-56.1781005859375, 49.47890090942383"
CCD3,small_airport,Woodstock Airport,481,NA,CA,CA-NB,Woodstock,CCD3,,CCD3,"-67.54523277279999, 46.152248469700005"
CCD4,small_airport,Postville Airport,193,NA,CA,CA-NL,Postville,CCD4,YSO,CCD4,"-59.78507, 54.9105"
CCE2,small_airport,Mount Pleasant Airport,,NA,CA,CA-PE,Mount Pleasant,CCE2,,CCE2,"-64, 46.5999984741"
CCE3,small_airport,Juniper Airport,837,NA,CA,CA-NB,Juniper,CCE3,,CCE3,"-67.16829681396484, 46.562801361083984"
CCE4,small_airport,Black Tickle Airport,57,NA,CA,CA-NL,Black Tickle,CCE4,YBI,CCE4,"-55.784999847399995, 53.4693984985"
CCE5,heliport,Canso (Eastern Memorial Hospital) Heliport,19,NA,CA,CA-NS,Canso,CCE5,,CCE5,"-60.9819316864, 45.3331270219"
CCE6,small_airport,Camden East Airstrip,,NA,CA,CA-ON,Camden East,,,CCE6,"-76.7925, 44.3257833333"
CCF4,small_airport,Porters Lake Airport,20,NA,CA,CA-NS,Porters Lake,CCF4,,CCF4,"-63.2996821404, 44.7099936874"
CCF6,small_airport,Edmonton/Morinville (Currie Field),2374,NA,CA,CA-AB,,CCF6,,CCF6,"-113.760833, 53.819722"
CCF7,small_airport,Alida/Cowan Farm Private Aerodrome,1869,NA,CA,CA-SK,Alida,CCF7,,CCF7,"-101.8249, 49.395901"
CCF9,small_airport,Scottsfield Airpark,600,NA,CA,CA-NB,Scottsfield,CCF9,,CCF9,"-67.09529876708984, 45.96030044555664"
CCG2,seaplane_base,Lac Gobeil Seaplane Base,450,NA,CA,CA-QC,,CCG2,,CCG2,"-69.64720153808594, 48.24169921875"
CCG3,small_airport,Weyman Airpark,140,NA,CA,CA-NB,Burtt's Corner,CCG3,,CCG3,"-66.85890197753906, 46.037498474121094"
CCG4,small_airport,Moncton / McEwen Airport,214,NA,CA,CA-NB,Moncton,CCG4,,CCG4,"-64.7686004639, 46.1539001465"
CCG5,small_airport,Cayuga Airport,630,NA,CA,CA-ON,Cayuga,CCG5,,CCG5,"-79.825, 42.9512"
CCH4,small_airport,Charlottetown Airport,209,NA,CA,CA-NL,Charlottetown,CCH4,,CCH4,"-56.1156005859375, 52.76499938964844"
CCH5,heliport,Montreal / Longueuil (Centre Hospitalier Pierre-Boucher) Heliport,95,NA,CA,CA-QC,Montr̩al,CCH5,,CCH5,"-73.4600481391, 45.538143678599994"
CCH6,heliport,Summerside (Prince County Hospital) Heliport,39,NA,CA,CA-PE,Summerside,CCH6,,CCH6,"-63.77389907836914, 46.41780090332031"
CCH7,heliport,Capitale H̩licopt̬re Heliport,203,NA,CA,CA-QC,Qu̩bec,CCH7,,CCH7,"-71.3741, 46.8008"
CCI9,small_airport,Cortes Island (Hansen Airfield) Airport,164,NA,CA,CA-BC,Cortes Island,CCI9,,CCI9,"-124.98400115966797, 50.020301818847656"
CCJ3,small_airport,Boston Brook Airport,958,NA,CA,CA-NB,Boston Brook,CCJ3,,CCJ3,"-67.62470245361328, 47.44860076904297"
CCK2,heliport,St John's Health Sciences Centre Heliport,244,NA,CA,CA-NL,St John's,CCK2,,CCK2,"-52.7455, 47.572504"
CCK3,small_airport,Grand Falls Airport,712,NA,CA,CA-NB,Grand Falls,CCK3,,CCK3,"-67.68499755859375, 47.07500076293945"
CCK4,small_airport,St. Lewis (Fox Harbour) Airport,74,NA,CA,CA-NL,St. Lewis,CCK4,YFX,CCK4,"-55.67390060424805, 52.372798919677734"
CCK5,small_airport,Owen Sound (Cook Field),1040,NA,CA,CA-ON,Owen Sound,CCK5,,CCK5,"-80.74130642239999, 44.6347639588"
CCL2,small_airport,Candle Lake Airpark,1650,NA,CA,CA-SK,Candle Lake,CCL2,,CCL2,"-105.30799865722656, 53.7682991027832"
CCL3,small_airport,Christina Lake Airport,1905,NA,CA,CA-AB,Christina Lake,CCL3,,CCL3,"-110.751114, 55.628385"
